product_id,product_name,category,price,discount,average_rating,num_reviews,review_variance,description_keywords,title_similarity,image_quality_score,seller_id,seller_rating,seller_tenure_months,return_rate,shipping_time_days,complaint_count,verified_seller,price_to_market_avg_ratio,rating_to_review_ratio,discount_rating_correlation,genuine_label
P0630,Robot Toy Pro,Toys,640.53,18.23,3.51,571,1.245,replica limited,0.66,0.708,,2.92,50,5.429,9,10,0,0.54,0.02,103.49,
P0631,Remote Control Car Premium,Toys,10254.32,27.37,2.86,405,1.609,genuine imported,0.765,0.909,,3.3,24,12.512,5,4,0,1.06,0.01,74.49,1
,Food Processor Premium,Home,7481.82,,4.14,480,1.315,original authentic,0.783,0.844,,4.11,34,,9,4,0,0.04,0.01,56.6,0
P0633,Portable Speaker Pro,Electronics,4537.01,26.14,3.19,538,1.901,imported genuine,0.668,0.633,,3.76,36,10.566,7,4,1,0.84,0.02,96.78,1
P0634,Organic Honey Lite,Grocery,20926.29,35.42,4.26,635,0.99,original sealed,0.725,0.528,,4.11,34,11.841,8,2,0,1.11,0.02,71.27,1
P0635,Food Processor Lite,Home,3114.77,42.38,3.37,448,1.471,premium warranty,0.647,0.772,,3.5,,9.332,8,7,0,0.56,0.01,87.52,0
P0636,Smartwatch Ultra,Electronics,5171.86,22.19,3.85,322,1.157,discounted limited,0.789,0.6,,3.83,13,15.293,4,10,0,1.37,0.01,92.7,1
P0637,Smart TV Lite,Electronics,7468.44,46.6,4.14,314,1.072,refurbished replica,0.691,0.583,,3.78,18,18.879,10,5,1,0.04,0.02,85.69,1
P0638,Puzzle Game Max,Toys,6125.13,23.82,3.21,483,1.209,replica limited,0.584,0.662,,4.34,18,5.991,6,8,0,1.51,0.01,102.68,0
P0639,Remote Control Car Ultra,Toys,10574.31,15.28,3.82,421,1.018,refurbished replica,0.788,0.802,,4.32,32,3.403,10,7,0,1.22,0.02,118.18,1
P0640,Smartwatch Modern,Electronics,6199.37,22.22,3.67,347,0.499,replica limited,0.785,0.644,,3.05,25,9.173,4,5,0,2.62,0.02,82.85,
P0641,Body Lotion Pro,Beauty,8239.68,,3.69,540,1.565,genuine warranty,,0.563,,4.37,33,19.423,8,10,1,,,108.78,0
P0642,HD Camera Pro,Electronics,7117.72,35.67,3.44,356,1.519,premium original,0.731,0.596,,3.79,20,10.821,9,7,0,1.98,0.03,114.68,1
P0643,Olive Oil Ultra,Grocery,6292.71,33.13,3.35,367,1.32,authentic sealed,0.681,0.663,,2.84,32,15.532,8,7,,1.92,0.01,60.6,1
P0644,Stuffed Animal Pro,Toys,,43.33,,270,1.006,genuine original,0.662,0.763,,4.01,38,16.658,6,13,0,1.92,0.02,89.6,1
P0645,Wireless Earbuds Plus,Electronics,60614.2,28.75,3.29,549,1.652,authentic sealed,0.725,0.443,,3.21,25,9.32,5,5,0,1.7,0.01,89.7,
P0646,Silk Scarf Pro,Fashion,2267.5,,3.19,,0.585,genuine warranty,0.75,0.532,,3.29,34,13.45,6,4,1,1.58,0.01,112.87,1
P0647,Blender Premium,Home,2823.32,29.33,3.54,555,1.251,imported original,0.735,0.734,,3.15,25,18.861,4,6,1,2.73,,60.68,1
P0648,Gaming Mouse Plus,Electronics,3499.48,48.69,3.8,467,1.742,genuine sealed,0.751,0.776,,3.94,16,25.181,7,6,1,,0.01,89.03,1
P0649,Organic Honey Max,Grocery,3985.04,25.06,3.41,381,0.621,genuine imported,0.697,0.666,,4.06,21,16.226,6,3,0,2.27,0.01,90.3,0
P0650,Stuffed Animal Ultra,Toys,7632.92,16.83,,284,1.165,premium imported,0.767,0.639,,3.67,34,8.053,7,6,1,,0,117.84,1
P0651,Green Tea Pro,Grocery,7575.64,35.9,3.08,414,0.736,discounted warranty,0.73,0.526,,3.32,,16.448,8,8,0,0.5,0.02,93.01,1
P0652,Hair Conditioner Modern,Beauty,9005.89,28.45,3.59,485,1.136,original imported,0.967,0.551,,3.42,25,9.053,4,5,0,0.6,0,189.08,1
P0653,Robot Toy Pro,Toys,18012.08,31.18,3.24,265,1.339,authentic sealed,0.779,0.692,,5.1,23,21.315,3,4,0,2.09,0.03,42.15,1
P0654,Silk Scarf Modern,Fashion,5157.05,30.44,3.63,1411,1.487,genuine sealed,0.596,,,4.09,13,0.984,7,8,1,0.04,,68.67,1
P0655,Remote Control Car Pro,Toys,8254.34,57.35,3.2,416,0.868,genuine original,1.001,0.652,,3.74,31,9.782,6,2,1,1.52,,98.49,1
P0656,Face Mask Classic,Beauty,,42.51,3.21,289,0.694,refurbished replica,0.704,,,3.04,14,,,,0,2.34,0.02,106.91,1
P0657,Basmati Rice Classic,Grocery,6323.03,,3.4,412,1.303,genuine warranty,0.794,0.609,,3.04,34,11.931,5,6,1,4.35,0.01,60.02,1
P0658,,Fashion,10167.32,32.97,3.65,275,0.327,original imported,1.167,0.668,,2.83,15,4.007,4,8,0,2.65,0.02,98.31,0
,Action Figure Lite,Toys,10028.89,8.01,4.06,321,1.21,authentic genuine,0.891,0.821,,4.53,18,6.693,4,7,0,1.84,0.02,,1
P0660,Basmati Rice Ultra,Grocery,880.61,35.15,3.14,474,1.036,premium imported,0.694,0.769,,3.87,25,6.02,9,7,1,3.15,0.02,90.88,1
P0661,,Fashion,187.65,44.96,4.19,479,1.39,premium imported,0.813,0.571,,3.9,30,10.517,6,8,0,0.23,0.03,126.21,
,Remote Control Car Plus,Toys,6707.29,28.41,3.61,242,1.558,imported premium,0.756,0.89,,3.51,30,16.977,7,8,1,1.33,0.01,70.82,1
P0663,Vacuum Cleaner Pro,Home,10893.78,35.54,3.89,357,0.96,discounted limited,0.745,0.717,,4.6,23,0.984,7,6,0,0.23,0.01,104.56,0
P0664,Vacuum Cleaner Classic,Home,,34.43,3.96,392,1.359,premium warranty,0.816,0.724,,3.63,31,7.379,4,5,1,1.5,0,90.45,0
P0665,Face Mask Pro,Beauty,9643.79,47.22,3.85,571,3.236,original authentic,0.755,0.755,,3.12,25,22.283,6,12,0,1.86,0.02,95.34,0
P0666,Running Shoes Ultra,Fashion,6704.42,26.99,4.63,,1.493,discounted limited,0.785,0.638,,3.36,16,5.404,8,7,1,0.78,0.02,89.9,1
P0667,Designer Handbag Premium,,6727.04,43.12,3.61,362,1.747,authentic genuine,0.722,0.774,,3.43,21,14.39,11,12,0,1.95,,68.91,1
P0668,Action Figure Plus,Toys,13799.54,28.54,3.08,245,0.936,authentic sealed,0.765,0.75,,3.99,29,7.857,10,6,1,1.11,0.02,120.79,1
P0669,Face Cream Premium,Beauty,7025.01,29.79,4.05,474,1.368,original imported,0.725,0.776,,3.87,15,11.487,8,6,0,1.68,0.03,92.17,0
,Portable Speaker Lite,Electronics,6091.79,28.16,3.92,,0.943,replica refurbished,0.512,0.583,,2.91,13,8.779,5,7,1,1.31,0.01,76.29,0
P0671,Olive Oil Max,Grocery,12508.07,37.29,3.4,428,0.838,premium original,0.739,0.682,,4.44,,12.251,8,,0,0.85,0.01,77.4,1
P0672,,Fashion,187.65,24.33,3.72,340,1,discounted warranty,0.942,0.846,,,26,16.372,8,7,0,1.53,0.01,58.12,0
P0673,,Toys,2957.38,33.24,3.43,344,0.704,discounted limited,0.697,0.668,,4.17,34,8.537,7,5,1,0.16,0.01,72.8,1
P0674,Blender Premium,Home,6323.56,36.12,1.99,478,1.07,genuine imported,,0.686,,3.61,22,9.552,4,9,0,2.19,0.01,89.53,1
P0675,Coffee Beans Premium,Grocery,73142.1,25.68,3.41,460,,refurbished discounted,0.695,0.625,,3.51,34,19.455,5,5,1,0.2,0.02,87.35,1
P0676,Wireless Earbuds Pro,Electronics,8456.23,38.34,3.52,,1.467,authentic warranty,0.642,0.923,,3.55,13,10.278,8,7,0,1.63,0.03,96.54,1
P0677,Remote Control Car Plus,Toys,14201.04,39.41,3.92,400,1.701,refurbished replica,0.716,0.667,,,15,16.136,6,13,0,,0.01,79.33,0
P0678,Gaming Mouse Pro,Electronics,7281.36,10.08,3.32,,1.021,refurbished limited,0.714,0.728,,3.48,14,0.984,7,3,0,1.6,0.01,76.57,1
P0679,Robot Toy Classic,Toys,8176.02,19.32,2.77,289,1.276,authentic sealed,0.726,0.914,,2.79,32,14.037,3,2,,3.13,0.01,97.54,1
P0680,Hair Conditioner Lite,Beauty,9992.28,26.06,3.09,505,1.163,original authentic,0.859,0.755,,3.59,22,12.413,5,6,1,1.41,0.01,71.94,0
P0681,Silk Scarf Modern,Fashion,9472.24,32.34,3.98,,0.797,premium original,0.739,0.669,,2.87,32,21.42,7,3,0,1.22,0,88.59,1
P0682,Smartwatch Plus,,848.2,26.21,3.37,435,1.196,original imported,0.783,0.739,,4.42,24,11.081,8,14,1,1.01,0.01,,0
P0683,Vacuum Cleaner Plus,Home,6635.94,,3.91,488,1.019,genuine sealed,0.669,0.688,,3.55,24,14.194,2,6,1,0.27,0.02,116.14,1
P0684,Leather Jacket Ultra,Fashion,17038.11,40.04,4.04,431,1.311,premium authentic,0.59,0.747,,3.22,28,11.344,5,6,1,0.04,0.01,87.14,0
P0685,Portable Speaker Ultra,Electronics,4710.89,54.13,3.57,293,1.316,premium warranty,0.758,0.921,,3.49,35,9.564,7,5,1,1.2,0.01,73.33,0
P0686,Denim Jeans Ultra,Fashion,11332.92,49.16,3.49,405,,premium imported,0.8,0.611,,3.32,32,27.212,8,7,1,0.29,0.01,74.34,1
P0687,Beauty Serum Plus,Beauty,5652.1,,3.71,349,0.963,authentic original,0.72,,,3.76,25,0.984,,3,1,0.91,0,67.77,1
P0688,Portable Speaker Modern,Electronics,12181.66,48.74,3.59,611,1.283,genuine warranty,0.759,0.712,,3.51,31,12.872,9,9,,1.12,0.02,93.42,1
P0689,Leather Jacket Pro,Fashion,7773.3,31.67,2.7,151,1.664,imported genuine,0.862,0.542,,2.46,29,17.786,6,3,0,1.61,0.01,56.26,1
P0690,Cashew Nuts Premium,Grocery,187.65,26.66,3.41,364,1.069,genuine premium,0.85,0.471,,2.93,31,27.348,6,8,1,0.04,0.01,65.9,0
P0691,Puzzle Game Pro,Toys,9735.89,,4.38,336,1.858,refurbished replica,0.741,0.564,,3.33,30,0.984,,7,0,2.27,0.01,92.78,1
P0692,Portable Speaker Classic,Electronics,6194.14,21.08,4.23,467,1.364,replica refurbished,0.844,0.537,,3.85,33,14.297,7,3,0,0.79,0.01,73.07,1
P0693,Cotton Shirt Modern,Fashion,1556.64,44.94,3.99,,0.927,original imported,0.75,0.762,,3.66,16,8.481,11,4,1,1.42,0.01,61.53,
P0694,Leather Jacket Classic,,187.65,30.11,3.65,422,1.329,replica discounted,0.961,0.725,,5.1,27,13.953,4,7,0,1.95,,123.01,0
P0695,Lipstick Max,Beauty,6110.19,20.51,3.62,417,1.566,premium sealed,0.649,0.499,,3.75,,12.306,4,,1,3.43,0.01,87.72,0
P0696,Food Processor Ultra,Home,4453.07,34.66,,258,1.449,premium warranty,0.521,0.8,,4.64,21,6.428,2,10,0,2.58,0.02,122.32,1
P0697,Portable Speaker Classic,Electronics,59117.54,31.1,3.49,,1.328,imported authentic,0.763,0.652,,3.61,24,,4,10,1,2.17,0.02,70.28,0
P0698,,Grocery,3983.77,56.16,3.34,434,1.095,refurbished discounted,0.748,0.654,,3.77,32,16.252,4,8,0,1.58,0.02,96.35,0
P0699,,Home,7321.08,45.63,4.04,414,1.104,premium authentic,0.846,0.64,,3.64,39,6.158,4,10,1,1.25,0.02,87.61,
P0700,Olive Oil Plus,Grocery,8366.29,32.39,3.36,539,1.587,discounted genuine,0.619,,,4.26,26,6.476,6,6,1,1.05,0.01,98.84,0
P0701,HD Camera Pro,Electronics,15533.86,38.1,,453,0.84,,0.568,0.759,,5.03,15,20.318,5,6,0,0.87,0.02,92.41,1
,Olive Oil Lite,Grocery,5541.04,14.79,3.54,392,1.034,discounted replica,0.713,,,3.17,26,,2,11,1,2.53,0.02,62.77,1
P0703,Leather Jacket Ultra,Fashion,6325.35,51.16,3.59,548,1.758,discounted genuine,,0.986,,3.59,40,9.01,8,5,,1.55,0.02,,1
P0704,Stuffed Animal Ultra,Toys,,41.12,4.08,,,discounted replica,0.742,0.822,,3.53,22,16.467,6,4,0,1.67,0.02,97.43,0
P0705,Electric Kettle Max,Home,4917.29,52.93,3.52,386,1.09,refurbished discounted,0.843,0.604,,3.31,14,11.06,3,8,0,1.72,0.01,86.94,1
P0706,Silk Scarf Plus,Fashion,187.65,52.27,4.48,445,1.366,discounted limited,0.65,0.636,,4.26,26,14.524,4,7,1,0.04,0.03,98.13,1
P0707,Food Processor Lite,Home,7555.24,30.77,3.79,482,0.889,original authentic,0.701,0.529,,2.98,,3.384,9,7,0,0.04,0.02,109.63,1
P0708,Basmati Rice Modern,Grocery,5926.23,48.74,3.86,250,1.274,replica limited,0.66,0.541,,3.18,19,19.945,8,10,0,0.21,0.02,101.87,1
P0709,Running Shoes Lite,Fashion,4765.38,50.01,,458,0.929,authentic warranty,0.65,0.812,,4.02,23,16.183,7,4,0,0.94,0.01,88.98,1
P0710,Stuffed Animal Lite,Toys,927.14,47.07,3.09,494,0.937,imported genuine,0.766,0.759,,,13,9.967,5,3,1,2.11,0.01,102.86,1
P0711,Hair Conditioner Classic,Beauty,,29.59,3.34,271,1.037,premium sealed,0.7,0.723,,4.37,30,14.483,9,7,0,1.12,0.02,38.05,1
P0712,Face Cream Lite,Beauty,3499.83,28.59,3.63,373,,genuine warranty,0.632,0.782,,3.32,22,14.934,3,4,0,0.72,0.09,83.9,0
P0713,Hair Conditioner Max,Beauty,5982.17,26.54,2.93,362,1.404,premium genuine,0.832,0.811,,2.87,,10.616,9,8,0,0.62,,79.9,1
P0714,HD Camera Modern,Electronics,187.65,35.74,3.48,306,1.138,genuine warranty,0.667,0.562,,3.7,20,,6,4,1,,0.02,76.13,1
P0715,Designer Handbag Classic,Fashion,187.65,30.47,4.64,387,1.257,original authentic,0.689,0.611,,3.74,26,12.75,6,4,1,0.04,0.02,,0
P0716,Pillow Set Classic,Home,4733.62,19.04,4.38,318,0.932,authentic genuine,,0.747,,3.87,32,12.831,4,5,0,1.51,0.02,77.75,1
P0717,Portable Speaker Classic,Electronics,6834.89,13.92,4.58,395,1.747,premium authentic,0.777,0.547,,4.3,30,4.246,2,1,1,1.84,0.01,89.29,0
P0718,Puzzle Game Lite,,1834.32,35.29,3.76,457,1.497,replica refurbished,0.554,0.936,,3.47,14,17.909,10,7,1,1.55,0.02,58.5,1
P0719,Denim Jeans Plus,Fashion,6378.31,46.23,4.12,259,1.422,authentic warranty,0.65,0.554,,3.19,22,16.965,2,9,1,0.79,0.02,102.32,0
P0720,HD Camera Premium,Electronics,7667.04,32.11,3.55,529,1.376,imported premium,0.702,0.661,,3.65,28,12.093,13,9,1,0.45,0,88.04,0
P0721,Silk Scarf Plus,Fashion,9776.85,39.75,2.77,535,1.542,authentic warranty,0.666,0.81,,,22,0.984,6,6,0,2.3,0.03,112.66,0
P0722,Silk Scarf Premium,Fashion,187.65,34.16,3.43,395,1.309,discounted imported,0.88,0.551,,4.34,,12.162,8,6,1,1.49,0.02,80.28,1
P0723,Cashew Nuts Max,Grocery,187.65,27.34,5.62,385,1.151,imported sealed,0.745,0.792,,3.76,31,14.82,10,3,1,1.93,0.01,87.54,1
P0724,Green Tea Ultra,Grocery,13216.99,47.18,,519,1.605,imported sealed,0.664,0.717,,3.27,22,14.304,8,4,1,1.86,0.01,101.39,0
P0725,Running Shoes Plus,Fashion,1277.12,23.39,2.17,243,1.084,refurbished limited,,0.89,,3.84,26,17.63,8,5,0,0.38,0.02,,1
P0726,Smartwatch Max,Electronics,,27.25,2.52,349,1.194,genuine sealed,0.792,1.087,,3.03,37,0.984,5,6,1,1.13,0.01,75.1,0
P0727,Puzzle Game Classic,Toys,187.65,44.84,4.06,272,0.639,discounted genuine,0.969,,,3.88,,1.846,10,8,0,0.57,0.02,85.07,0
P0728,Organic Honey Classic,Grocery,5290.75,55.69,2.98,,0.707,genuine imported,0.641,0.61,,4.18,26,10.052,9,4,1,1.23,0.02,109.12,1
P0729,,Toys,11165.35,18.99,3.31,206,0.794,original imported,0.628,,,2.73,31,10.605,5,7,0,0.83,0,61.66,0
P0730,Denim Jeans Max,Fashion,9682.22,45.54,3.74,425,1.195,discounted limited,0.394,0.619,,3.62,32,0.984,2,6,0,1.84,0.02,120.35,
P0731,Designer Handbag Max,Fashion,730.73,15.89,3.68,252,1.166,genuine imported,0.603,0.894,,3.75,16,16.665,4,10,1,1.14,0.03,93.95,1
P0732,Cotton Shirt Lite,Fashion,10710.47,,3.77,324,1.337,imported genuine,0.662,0.702,,3.22,30,18.422,6,7,,2.7,0.01,70.39,1
P0733,Smart TV Premium,Electronics,6864.85,34.57,3.41,445,1.64,replica discounted,0.758,0.747,,3.05,29,5.513,6,7,1,1.81,0.01,86.82,0
P0734,Olive Oil Classic,Grocery,4217.78,20.5,3.49,335,1.624,discounted imported,0.587,0.806,,3.98,35,6.603,6,,0,,0.02,116.32,1
P0735,Action Figure Pro,Toys,23580.7,37.94,3.07,370,1.608,imported original,0.669,0.623,,3.93,37,17.66,8,6,0,8.56,0.01,78.4,0
P0736,Electric Kettle Lite,Home,4656.19,64.98,3.72,569,0.802,premium authentic,0.614,0.573,,3.59,29,8.54,9,10,1,1.47,,60.61,0
P0737,Puzzle Game Premium,Toys,187.65,38.13,4.89,480,,imported sealed,0.696,0.671,,,19,10.502,7,5,0,0.19,0.01,88.18,1
P0738,Smartwatch Lite,Electronics,10815.34,34.95,2.84,371,1.28,genuine premium,0.829,0.781,,4.34,28,6.934,9,17,1,,0,100.54,0
P0739,Stuffed Animal Ultra,Toys,12216.24,38.23,2.79,573,1.825,genuine imported,0.72,0.819,,4.39,35,20.619,2,7,1,1.01,0.01,102.99,0
P0740,Green Tea Lite,Grocery,90400.93,24.66,3.65,608,1.42,original authentic,0.637,0.704,,4.74,25,4.386,4,7,0,0.04,0.01,,1
P0741,Hair Conditioner Plus,Beauty,4115.39,45.07,2.92,371,1.373,,0.793,0.687,,3.46,35,,10,7,1,1.57,0.01,92.89,1
P0742,Portable Speaker Pro,Electronics,4388.43,12.02,4.25,464,1.367,original imported,0.746,0.754,,2.5,25,14.58,5,6,1,2.7,0.02,76.03,1
P0743,Pillow Set Max,Home,11196.71,43.01,2.36,154,1.001,,0.947,0.63,,3.77,29,9.426,8,12,0,1.2,0.03,89.94,0
P0744,,Electronics,187.65,29.39,3.98,,1.76,imported sealed,0.56,0.585,,3.6,28,9.67,8,6,0,1.56,0.02,83.13,1
P0745,Body Lotion Lite,Beauty,187.65,38.98,3.15,317,1.499,authentic sealed,0.902,0.82,,3.78,24,8.318,6,6,0,1.22,0.01,96.42,1
P0746,Portable Speaker Modern,Electronics,5373.61,40.98,3.98,517,1.12,imported original,0.666,0.752,,3.03,32,9.986,9,5,1,2.16,0.01,63.69,0
P0747,Silk Scarf Modern,Fashion,187.65,61.66,3.28,197,0.705,original sealed,0.763,0.719,,3.29,20,15.175,3,6,0,1.64,0.03,,1
P0748,Green Tea Ultra,Grocery,14420.52,28.78,3.86,368,1.099,imported premium,0.389,,,,21,21.109,2,2,1,2.5,0,96.09,1
P0749,Running Shoes Ultra,Fashion,4207.5,20.48,2.69,608,1.144,genuine sealed,0.685,0.597,,3.23,18,6.879,9,3,0,1.66,0.01,68.13,0
P0750,Olive Oil Premium,Grocery,10618.31,30.09,2.81,624,0.958,refurbished discounted,0.826,0.699,,,11,12.115,5,10,0,2.81,0.02,98.05,0
P0751,,Fashion,8710.19,27.69,3.83,552,1.108,refurbished limited,0.749,0.708,,4.33,,21.531,6,9,,0.89,0.02,,0
P0752,Coffee Beans Ultra,Grocery,4958.22,38.12,4.16,706,0.859,premium genuine,0.697,0.665,,3.54,25,15.76,7,6,0,0.12,0.02,80.85,0
P0753,Lipstick Ultra,Beauty,9210.59,26.05,3.97,423,1.538,premium sealed,0.867,0.537,,3.26,27,8.524,,,0,0.82,0.02,86.75,1
P0754,Cotton Shirt Ultra,Fashion,1362.68,50.03,3.39,472,0.678,premium warranty,0.82,,,4.11,,1.498,4,6,1,2.74,0.01,67.39,1
P0755,Gaming Mouse Lite,Electronics,7921.81,18.25,2.75,233,0.993,replica limited,0.754,0.748,,4.88,,61.747,8,3,0,2.76,0.02,80.59,1
P0756,Smartwatch Max,Electronics,5953.2,20.5,2.72,594,1.554,refurbished discounted,0.664,0.631,,4.7,23,12.089,3,9,0,,0.02,81.97,1
P0757,Green Tea Classic,Grocery,8983.75,39.71,4.25,376,1.454,imported original,0.595,,,3.69,23,20.789,6,11,1,1.26,0.01,118.45,1
P0758,Remote Control Car Premium,Toys,3080.13,25.69,,343,1.411,premium sealed,0.827,0.729,,3.35,36,14.426,,7,0,1.38,0.01,100.24,1
P0759,Olive Oil Modern,Grocery,7767.54,45.5,3.74,291,1.096,refurbished limited,0.667,0.826,,4.53,20,2.212,8,6,1,0.9,0.01,59.84,
P0760,Lipstick Plus,Beauty,4423.82,20.32,3.21,477,1.04,imported original,0.75,0.715,,3.47,32,,,4,1,0.67,0.01,111.12,0
P0761,Hair Conditioner Premium,Beauty,6252.33,31.19,1.71,123,1.19,genuine premium,0.747,0.409,,4.39,19,23.327,3,4,1,,0.02,83.37,0
P0762,Green Tea Classic,Grocery,5358.96,22.61,3.32,480,1.355,discounted limited,0.668,0.575,,3.7,17,16.048,5,3,0,2.66,0.01,92.62,1
P0763,Pillow Set Max,Home,6520.7,15.13,4.46,476,0.998,discounted genuine,0.845,0.839,,2.53,24,15.904,7,6,0,3.23,0.02,98.41,1
P0764,Smart TV Max,Electronics,9550.18,47.74,2.77,412,0.99,genuine original,0.659,0.639,,3.77,35,9.399,7,6,0,0.15,0.02,70.62,0
P0765,Portable Speaker Plus,Electronics,7046.71,32.04,3.63,426,1.047,premium genuine,0.856,0.546,,3.74,20,17.162,5,11,0,1.85,0.01,43.43,1
P0766,Green Tea Lite,Grocery,,21.03,4.17,400,1.187,imported sealed,0.734,0.726,,2.68,21,12.12,2,5,1,1.46,,141.4,1
P0767,Blender Premium,Home,9251.19,28.18,2.65,354,1.052,genuine premium,0.795,0.756,,4.37,29,9.839,,1,1,0.31,0.03,88.18,0
P0768,Remote Control Car Lite,Toys,14141.99,7.87,4.01,607,0.825,discounted limited,0.642,0.731,,3.68,23,12.972,6,7,0,0.55,0.01,120.68,0
P0769,Wireless Earbuds Max,Electronics,4854.6,21.22,3.22,403,1.076,premium warranty,0.581,0.66,,2.37,26,5.096,5,5,0,0.88,0.02,91.19,0
P0770,Designer Handbag Ultra,Fashion,381.37,45.16,2.03,452,0.625,original authentic,0.823,0.834,,4.44,35,17.41,21,4,0,0.99,0.02,95.55,0
P0771,Action Figure Classic,Toys,187.65,23.74,3.34,498,1.603,genuine premium,0.787,,,3.55,2,17.285,5,10,1,1.32,0.01,84.71,0
P0772,Hair Conditioner Lite,Beauty,13736.22,21.56,3.47,306,0.591,genuine premium,0.715,0.807,,3.08,,20.339,6,8,0,0.53,0.02,88.94,0
P0773,Stuffed Animal Plus,Toys,7206.14,12.45,2.74,340,1.503,discounted genuine,0.732,0.7,,3.51,36,22.8,11,7,0,3.45,0.01,105.66,0
P0774,Smartwatch Classic,Electronics,4343.56,33.11,3.45,394,1.765,imported sealed,0.674,0.708,,4.22,26,1.758,8,2,0,1.1,0,48.44,1
P0775,Food Processor Premium,Home,5976.93,25.49,3.79,363,1.058,imported original,0.766,0.755,,2.42,25,12.9,8,10,0,0.49,0.01,87.89,1
P0776,Running Shoes Classic,Fashion,5923.89,44.18,3.89,494,1.214,discounted genuine,0.736,0.721,,4.13,12,4.757,,4,0,1.11,0.02,55.29,1
P0777,Blender Classic,Home,6599.56,27.92,3.86,442,1.345,imported authentic,0.675,0.852,,3.65,68,13.74,4,7,1,0.5,0.01,91.4,1
P0778,Coffee Beans Premium,Grocery,83225.02,45.81,3.45,330,0.754,discounted limited,0.809,0.65,,3.29,37,22.258,9,9,1,1.2,0.02,91.25,0
P0779,Face Mask Classic,Beauty,7176.86,29.93,4.01,313,1.356,authentic sealed,0.724,0.733,,4.04,32,11.141,6,6,0,0.97,0.02,78.75,0
P0780,Building Blocks Classic,Toys,,60.92,3.01,434,0.904,refurbished discounted,0.567,0.922,,3.32,28,22.918,5,8,0,0.93,,83.16,0
P0781,Denim Jeans Classic,Fashion,2034.98,44.09,2.82,511,1.332,authentic premium,0.978,0.677,,3.79,31,15.566,7,10,0,1.44,0.01,103.73,1
P0782,Puzzle Game Premium,Toys,11047.98,26.07,2.48,298,1.207,imported premium,,,,3.2,23,19.985,4,8,,1.39,0.03,116.5,0
P0783,Smart TV Pro,Electronics,4168.33,114.21,3.15,,1.043,imported authentic,0.677,,,,21,21.818,5,,0,2.02,0.02,84.08,1
,Stuffed Animal Plus,Toys,7582.08,51.77,2.65,443,1.112,discounted warranty,0.864,0.663,,4.32,23,3.45,8,2,1,0.5,0.01,91.38,0
P0785,Action Figure Modern,Toys,10259.65,,4.28,303,0.935,original authentic,0.689,0.464,,3.83,27,16.407,4,3,0,0.78,0.02,68.7,1
P0786,Portable Speaker Lite,,187.65,81.19,2.93,468,0.893,premium imported,0.582,0.651,,4.41,17,14.014,4,1,1,2.11,0.02,93.85,0
P0787,Basmati Rice Classic,Grocery,1883.88,42.01,4.75,,1.053,premium imported,0.766,0.596,,4.01,32,6.967,3,10,0,2.35,0.01,96.73,0
P0788,Leather Jacket Plus,Fashion,,20.06,3.86,498,0.906,genuine original,0.729,0.703,,4.09,36,5.762,4,10,0,0.9,0.02,94.01,0
P0789,Building Blocks Ultra,Toys,8338.28,35.13,3.58,245,1.217,replica limited,,0.705,,3.7,27,18.653,2,3,0,1.32,0.02,55.65,1
P0790,Beauty Serum Max,Beauty,4313.75,30.07,3.62,337,1.399,authentic original,,0.695,,4.34,45,15.839,3,6,0,0.74,,74.49,1
P0791,Gaming Mouse Plus,Electronics,8641.44,27.35,3.02,312,1.331,discounted limited,0.876,0.54,,3.15,22,4.868,7,7,1,1.17,0.02,96.76,0
P0792,Cotton Shirt Modern,Fashion,10534.68,39.32,4.23,239,,imported genuine,0.639,0.559,,4,34,20.593,4,5,0,0.21,,109.39,0
P0793,HD Camera Modern,Electronics,11711.85,28.05,3.57,286,0.651,imported sealed,0.66,0.664,,3.52,29,15.679,9,1,1,1.04,0.01,86.28,0
P0794,Portable Speaker Pro,Electronics,,44.45,3.68,431,1.094,authentic sealed,,0.677,,3.71,16,8.218,8,7,1,0.04,,103.75,0
P0795,Lipstick Classic,Beauty,4303.55,24.9,4.12,297,2.957,discounted imported,0.688,,,3.79,74,19.05,6,8,1,2.55,0.03,72.27,1
P0796,Smartwatch Pro,Electronics,7312.29,25.86,3.26,446,0.773,,,0.912,,3.67,22,2.238,7,8,0,2.32,0,96.11,1
,Body Lotion Modern,Beauty,2611.93,25.64,4.02,428,1.329,imported sealed,0.664,0.791,,3.15,15,16.752,7,6,0,1.08,0.01,70.85,
P0798,Food Processor Pro,Home,535.88,19.61,3.79,379,1.331,authentic genuine,0.717,0.693,,2.55,37,11.328,3,7,1,3.01,0.02,65.16,0
P0799,Food Processor Max,Home,5543.56,27.71,3.2,487,1.038,discounted imported,0.757,0.653,,3.84,10,17.258,9,9,1,1.25,0.02,101.8,1
P0800,Pillow Set Classic,Home,187.65,33.78,4.05,557,0.769,,0.592,0.729,,3.58,34,13.057,2,5,1,0.04,0.02,103.05,1
P0801,Portable Speaker Premium,Electronics,11558.27,51.11,3.28,438,,authentic premium,0.843,0.75,,3.23,24,17.439,10,3,,2.61,0.02,81.9,1
P0802,Lipstick Max,Beauty,1696.65,15.13,3.34,342,0.661,original authentic,0.809,0.577,,3.96,24,,8,4,0,0.15,0,82.62,1
P0803,Face Cream Plus,Beauty,5248.03,,3.01,407,0.995,imported original,0.843,0.652,,3.87,21,10.422,8,10,0,0.96,0.03,102.88,0
